Customer_ID,Age_Group,Gender,City_Tier,Income_Level,Connection_Type,Booking_Method,Booking_Frequency,Digital_Preference,Delivery_Days,Complaint,Overall_Satisfaction
1531,26-35,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,0,2,0,4
1532,26-35,Female,Tier 2,20k-50k,Domestic,Agent,Monthly,1,3,1,4
1533,26-35,Male,Tier 1,<20k,Domestic,Agent,2-3 months,1,2,1,5
1534,18-25,Prefer not to say,Tier 2,50k-1L,Domestic,Call,2-3 months,0,6,1,1
1535,36-50,Prefer not to say,Tier 3,<20k,Domestic,Agent,2-3 months,1,2,1,5
1536,26-35,Female,Tier 1,1L+,Domestic,Call,2-3 months,0,6,1,1
1537,18-25,Male,Tier 2,50k-1L,Domestic,Website,2-3 months,0,6,1,1
1538,26-35,Male,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,2,0,4
1539,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,2-3 months,1,2,1,3
1540,18-25,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,Monthly,1,2,0,3
1541,36-50,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,5
1542,36-50,Male,Tier 2,50k-1L,Commercial,Mobile App,2-3 months,0,2,0,3
1543,50+,Male,Tier 1,1L+,Domestic,Call,3-6 months,1,3,1,3
1544,18-25,Male,Tier 1,<20k,Domestic,Mobile App,Monthly,0,1,0,5
1545,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,5
1546,50+,Male,Tier 1,50k-1L,Domestic,Website,2-3 months,0,6,1,1
1547,50+,Female,Tier 2,20k-50k,Domestic,Agent,2-3 months,1,3,1,3
1548,36-50,Male,Tier 2,<20k,Domestic,Agent,3-6 months,0,2,1,4
1549,18-25,Prefer not to say,Tier 2,<20k,Domestic,Agent,Monthly,1,6,1,1
1550,50+,Female,Tier 3,20k-50k,Commercial,Website,2-3 months,1,3,0,4
1551,18-25,Male,Tier 2,50k-1L,Commercial,Call,2-3 months,1,2,1,4
1552,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,0,3,0,4
1553,36-50,Female,Tier 3,20k-50k,Domestic,Agent,3-6 months,1,2,1,3
1554,50+,Prefer not to say,Tier 1,1L+,Domestic,Agent,2-3 months,0,6,1,1
1555,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,3,0,3
1556,18-25,Male,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,1,0,5
1557,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,1,0,4
1558,36-50,Male,Tier 2,<20k,Domestic,Website,Monthly,1,4,1,1
1559,36-50,Female,Tier 1,1L+,Domestic,Mobile App,2-3 months,1,1,0,4
1560,36-50,Female,Tier 2,20k-50k,Domestic,Website,3-6 months,1,5,1,1
1561,36-50,Prefer not to say,Tier 1,<20k,Domestic,Website,3-6 months,1,2,0,5
1562,50+,Male,Tier 3,20k-50k,Domestic,Call,3-6 months,0,3,1,2
1563,50+,Prefer not to say,Tier 1,<20k,Domestic,Call,2-3 months,1,4,1,1
1564,26-35,Female,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,4
1565,36-50,Male,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,3,0,3
1566,36-50,Male,Tier 3,1L+,Domestic,Mobile App,2-3 months,1,2,0,3
1567,18-25,Female,Tier 2,1L+,Domestic,Agent,3-6 months,1,3,1,2
1568,50+,Female,Tier 2,<20k,Domestic,Mobile App,Monthly,0,1,0,5
1569,36-50,Female,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,3,0,2
1570,26-35,Female,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,1,0,4
1571,26-35,Female,Tier 1,50k-1L,Domestic,Website,2-3 months,1,4,1,1
1572,50+,Male,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,4
1573,26-35,Female,Tier 3,20k-50k,Domestic,Website,3-6 months,1,3,0,4
1574,26-35,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,1,0,5
1575,50+,Male,Tier 1,20k-50k,Domestic,Call,2-3 months,1,6,1,1
1576,36-50,Female,Tier 2,20k-50k,Commercial,Mobile App,3-6 months,1,2,0,4
1577,36-50,Female,Tier 2,1L+,Domestic,Call,3-6 months,0,4,1,3
1578,26-35,Male,Tier 2,1L+,Domestic,Call,Monthly,1,6,1,1
1579,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,3,0,4
1580,36-50,Female,Tier 3,20k-50k,Domestic,Call,Monthly,0,4,1,2
1581,50+,Female,Tier 1,1L+,Domestic,Call,3-6 months,1,6,1,1
1582,26-35,Prefer not to say,Tier 2,<20k,Domestic,Call,2-3 months,0,6,1,1
1583,18-25,Male,Tier 2,20k-50k,Domestic,Agent,Monthly,0,3,1,2
1584,50+,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,2-3 months,0,1,0,4
1585,26-35,Female,Tier 1,20k-50k,Domestic,Call,3-6 months,0,2,1,4
1586,26-35,Prefer not to say,Tier 1,<20k,Domestic,Website,3-6 months,1,3,0,4
1587,18-25,Female,Tier 3,20k-50k,Commercial,Agent,Monthly,0,3,1,3
1588,18-25,Prefer not to say,Tier 2,<20k,Domestic,Website,2-3 months,1,4,1,3
1589,36-50,Female,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,2,0,5
1590,50+,Prefer not to say,Tier 3,1L+,Domestic,Agent,3-6 months,1,4,1,1
1591,50+,Prefer not to say,Tier 2,50k-1L,Domestic,Call,2-3 months,1,2,1,3
1592,36-50,Prefer not to say,Tier 1,50k-1L,Commercial,Mobile App,Monthly,1,3,0,2
1593,50+,Male,Tier 2,20k-50k,Commercial,Agent,3-6 months,0,3,1,3
1594,50+,Prefer not to say,Tier 2,<20k,Domestic,Call,Monthly,1,6,1,1
1595,50+,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,3,0,3
1596,50+,Female,Tier 2,1L+,Domestic,Mobile App,2-3 months,1,2,0,3
1597,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,2-3 months,1,6,1,1
1598,18-25,Female,Tier 2,<20k,Domestic,Mobile App,2-3 months,0,2,0,5
1599,50+,Female,Tier 3,50k-1L,Commercial,Mobile App,2-3 months,1,2,0,4
1600,18-25,Prefer not to say,Tier 1,20k-50k,Commercial,Mobile App,Monthly,0,2,0,4
1601,50+,Male,Tier 1,20k-50k,Commercial,Mobile App,Monthly,1,1,0,5
1602,36-50,Prefer not to say,Tier 2,1L+,Domestic,Website,Monthly,1,4,1,3
1603,26-35,Female,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,1,0,5
1604,18-25,Female,Tier 1,20k-50k,Domestic,Call,3-6 months,1,2,1,5
1605,50+,Prefer not to say,Tier 3,1L+,Domestic,Website,3-6 months,1,3,0,2
1606,36-50,Male,Tier 3,50k-1L,Domestic,Call,Monthly,1,4,1,1
1607,26-35,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,3,0,4
1608,18-25,Female,Tier 1,<20k,Domestic,Agent,3-6 months,1,6,1,1
1609,26-35,Female,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,1,0,4
1610,36-50,Male,Tier 1,20k-50k,Commercial,Mobile App,Monthly,1,2,0,4
1611,18-25,Prefer not to say,Tier 1,50k-1L,Commercial,Agent,3-6 months,1,5,1,1
1612,26-35,Female,Tier 3,20k-50k,Commercial,Agent,3-6 months,1,6,1,1
1613,50+,Male,Tier 1,<20k,Domestic,Agent,Monthly,1,4,1,1
1614,18-25,Female,Tier 2,<20k,Domestic,Website,2-3 months,0,3,0,4
1615,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Agent,Monthly,1,3,1,4
1616,36-50,Male,Tier 3,<20k,Domestic,Agent,2-3 months,1,6,1,1
1617,36-50,Female,Tier 2,20k-50k,Commercial,Agent,3-6 months,1,2,1,5
1618,18-25,Prefer not to say,Tier 3,<20k,Commercial,Mobile App,2-3 months,1,3,0,3
1619,26-35,Female,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,3,0,2
1620,18-25,Prefer not to say,Tier 2,50k-1L,Domestic,Agent,Monthly,1,2,1,3
1621,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Call,3-6 months,1,6,1,1
1622,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,1,0,5
1623,26-35,Prefer not to say,Tier 2,<20k,Commercial,Mobile App,Monthly,1,2,0,4
1624,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,1,0,5
1625,26-35,Prefer not to say,Tier 1,<20k,Domestic,Call,Monthly,0,2,1,5
1626,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,Monthly,1,3,1,4
1627,18-25,Male,Tier 2,1L+,Domestic,Website,2-3 months,0,4,1,3
1628,18-25,Prefer not to say,Tier 2,<20k,Domestic,Agent,Monthly,1,5,1,1
1629,36-50,Prefer not to say,Tier 2,1L+,Commercial,Agent,3-6 months,0,5,1,2
1630,26-35,Female,Tier 1,<20k,Domestic,Mobile App,Monthly,0,1,0,5
1631,36-50,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,2,0,4
1632,36-50,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,2,0,4
1633,50+,Male,Tier 1,1L+,Domestic,Call,Monthly,0,5,1,2
1634,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,2,0,3
1635,18-25,Male,Tier 1,20k-50k,Domestic,Call,2-3 months,0,2,1,3
1636,36-50,Prefer not to say,Tier 1,1L+,Domestic,Call,3-6 months,1,3,1,4
1637,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,3,0,4
1638,18-25,Female,Tier 1,20k-50k,Domestic,Website,2-3 months,1,4,1,2
1639,18-25,Female,Tier 1,20k-50k,Domestic,Call,2-3 months,1,5,1,1
1640,26-35,Female,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,2,0,3
1641,50+,Female,Tier 1,<20k,Domestic,Mobile App,3-6 months,0,3,0,3
1642,18-25,Female,Tier 1,<20k,Domestic,Call,2-3 months,1,3,1,3
1643,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,5
1644,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,2,0,3
1645,18-25,Male,Tier 1,1L+,Domestic,Call,2-3 months,1,3,1,4
1646,36-50,Prefer not to say,Tier 2,1L+,Commercial,Website,3-6 months,1,2,0,3
1647,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,2,0,5
1648,50+,Female,Tier 3,50k-1L,Domestic,Website,Monthly,1,5,1,1
1649,18-25,Prefer not to say,Tier 2,50k-1L,Commercial,Agent,2-3 months,1,6,1,1
1650,26-35,Female,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,3,0,2
1651,36-50,Male,Tier 2,50k-1L,Domestic,Agent,Monthly,1,5,1,1
1652,26-35,Male,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,2,0,5
1653,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,1,0,4
1654,36-50,Male,Tier 1,50k-1L,Domestic,Call,3-6 months,0,4,1,1
1655,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,3-6 months,1,2,1,3
1656,36-50,Male,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,2,0,5
1657,26-35,Female,Tier 3,<20k,Commercial,Website,2-3 months,1,3,0,2
1658,36-50,Female,Tier 2,20k-50k,Domestic,Agent,Monthly,1,2,1,5
1659,18-25,Female,Tier 2,<20k,Domestic,Website,2-3 months,1,3,0,3
1660,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,1,0,5
1661,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Website,3-6 months,1,5,1,1
1662,36-50,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,0,3,0,3
1663,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,3,0,2
1664,36-50,Female,Tier 3,<20k,Domestic,Agent,2-3 months,1,3,1,4
1665,36-50,Prefer not to say,Tier 2,<20k,Domestic,Agent,2-3 months,1,2,1,4
1666,26-35,Male,Tier 2,20k-50k,Domestic,Call,2-3 months,1,3,1,3
1667,50+,Prefer not to say,Tier 3,1L+,Domestic,Mobile App,Monthly,0,3,0,3
1668,18-25,Male,Tier 1,<20k,Domestic,Mobile App,3-6 months,0,2,0,3
1669,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Call,Monthly,1,4,1,2
1670,50+,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,4
1671,26-35,Male,Tier 2,20k-50k,Domestic,Call,Monthly,1,5,1,1
1672,18-25,Female,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,2,0,4
1673,50+,Male,Tier 1,50k-1L,Domestic,Website,2-3 months,1,5,1,2
1674,18-25,Female,Tier 1,20k-50k,Domestic,Call,3-6 months,0,3,1,2
1675,18-25,Female,Tier 2,20k-50k,Domestic,Agent,Monthly,0,3,1,2
1676,18-25,Female,Tier 3,<20k,Domestic,Website,Monthly,1,3,0,3
1677,36-50,Prefer not to say,Tier 2,1L+,Domestic,Call,3-6 months,0,5,1,2
1678,36-50,Prefer not to say,Tier 1,1L+,Domestic,Mobile App,Monthly,1,3,0,3
1679,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,1,0,4
1680,26-35,Prefer not to say,Tier 1,<20k,Domestic,Agent,2-3 months,0,2,1,3
1681,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,2
1682,26-35,Male,Tier 2,<20k,Domestic,Call,3-6 months,1,4,1,2
1683,18-25,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,2,0,4
1684,18-25,Male,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,0,3,0,4
1685,36-50,Male,Tier 1,1L+,Domestic,Call,Monthly,1,2,1,5
1686,18-25,Female,Tier 3,1L+,Domestic,Website,Monthly,1,4,1,1
1687,50+,Female,Tier 1,50k-1L,Domestic,Call,3-6 months,1,3,1,2
1688,18-25,Female,Tier 2,<20k,Commercial,Website,Monthly,0,4,1,3
1689,18-25,Female,Tier 2,20k-50k,Commercial,Website,2-3 months,1,5,1,1
1690,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,3,0,4
1691,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,2,0,4
1692,26-35,Male,Tier 2,50k-1L,Domestic,Agent,3-6 months,1,5,1,1
1693,50+,Male,Tier 2,20k-50k,Domestic,Agent,2-3 months,1,4,1,1
1694,36-50,Male,Tier 2,20k-50k,Domestic,Call,Monthly,1,3,1,4
1695,18-25,Female,Tier 2,<20k,Domestic,Website,Monthly,0,2,0,4
1696,50+,Female,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,1,2,0,3
1697,18-25,Female,Tier 2,20k-50k,Commercial,Mobile App,3-6 months,0,3,0,2
1698,36-50,Prefer not to say,Tier 2,<20k,Domestic,Call,2-3 months,1,6,1,1
1699,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,3,0,3
1700,50+,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,5
1701,18-25,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,5
1702,26-35,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
1703,36-50,Male,Tier 2,<20k,Domestic,Call,2-3 months,0,6,1,1
1704,36-50,Male,Tier 1,20k-50k,Domestic,Agent,3-6 months,1,3,1,4
1705,36-50,Female,Tier 2,20k-50k,Domestic,Agent,2-3 months,1,6,1,1
1706,50+,Female,Tier 1,20k-50k,Domestic,Call,2-3 months,1,3,1,4
1707,36-50,Prefer not to say,Tier 1,20k-50k,Commercial,Mobile App,Monthly,1,2,0,3
1708,26-35,Female,Tier 1,20k-50k,Domestic,Call,Monthly,1,2,1,3
1709,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,2,0,3
1710,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,3,0,2
1711,18-25,Female,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,3,0,2
1712,18-25,Female,Tier 2,20k-50k,Domestic,Agent,3-6 months,1,3,1,4
1713,18-25,Male,Tier 2,<20k,Domestic,Website,Monthly,1,5,1,1
1714,18-25,Male,Tier 1,20k-50k,Commercial,Call,2-3 months,1,3,1,4
1715,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,Monthly,1,5,1,1
1716,50+,Female,Tier 2,1L+,Domestic,Mobile App,3-6 months,1,2,0,3
1717,50+,Male,Tier 2,50k-1L,Domestic,Call,2-3 months,1,4,1,3
1718,36-50,Prefer not to say,Tier 2,1L+,Commercial,Agent,Monthly,1,5,1,2
1719,26-35,Prefer not to say,Tier 2,1L+,Domestic,Mobile App,2-3 months,1,1,0,5
1720,18-25,Female,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,2,0,3
1721,26-35,Female,Tier 1,20k-50k,Domestic,Agent,3-6 months,0,3,1,4
1722,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,Monthly,1,4,1,2
1723,36-50,Male,Tier 3,1L+,Domestic,Agent,2-3 months,1,3,1,2
1724,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Agent,2-3 months,1,6,1,1
1725,26-35,Female,Tier 1,<20k,Domestic,Website,2-3 months,1,2,0,3
1726,26-35,Male,Tier 3,50k-1L,Domestic,Mobile App,Monthly,1,1,0,5
1727,50+,Male,Tier 3,<20k,Domestic,Mobile App,Monthly,1,1,0,4
1728,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,1,0,4
1729,26-35,Female,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
1730,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Call,3-6 months,1,6,1,1
1731,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Call,3-6 months,1,5,1,1
1732,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Call,2-3 months,1,3,1,4
1733,36-50,Male,Tier 1,<20k,Commercial,Mobile App,2-3 months,1,3,0,2
1734,50+,Male,Tier 2,20k-50k,Commercial,Website,2-3 months,0,6,1,1
1735,18-25,Female,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,0,3,0,4
1736,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,5
1737,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,Monthly,1,4,1,1
1738,36-50,Prefer not to say,Tier 2,<20k,Commercial,Agent,2-3 months,1,4,1,1
1739,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,3,0,3
1740,36-50,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,3
1741,50+,Male,Tier 1,50k-1L,Domestic,Call,3-6 months,0,2,1,5
1742,26-35,Male,Tier 1,<20k,Commercial,Mobile App,3-6 months,1,3,0,3
1743,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,3,0,2
1744,36-50,Prefer not to say,Tier 1,<20k,Domestic,Call,3-6 months,1,3,1,3
1745,26-35,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,3
1746,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,4
1747,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,0,1,0,4
1748,18-25,Male,Tier 2,1L+,Domestic,Website,3-6 months,0,6,1,1
1749,36-50,Prefer not to say,Tier 1,1L+,Domestic,Website,3-6 months,1,2,0,3
1750,36-50,Female,Tier 1,20k-50k,Commercial,Mobile App,Monthly,1,2,0,3
1751,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,5
1752,50+,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,4
1753,26-35,Male,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,0,1,0,5
1754,36-50,Prefer not to say,Tier 2,<20k,Domestic,Call,3-6 months,1,5,1,1
1755,18-25,Male,Tier 2,50k-1L,Domestic,Call,Monthly,0,2,1,5
1756,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,4
1757,18-25,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,1,3,0,3
1758,18-25,Female,Tier 2,20k-50k,Commercial,Mobile App,Monthly,0,3,0,3
1759,36-50,Female,Tier 2,20k-50k,Commercial,Mobile App,2-3 months,1,3,0,3
1760,36-50,Male,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,1,3,0,4
1761,50+,Prefer not to say,Tier 2,<20k,Domestic,Call,Monthly,1,2,1,4
1762,36-50,Male,Tier 3,<20k,Domestic,Call,3-6 months,0,4,1,2
1763,36-50,Prefer not to say,Tier 2,<20k,Domestic,Call,2-3 months,1,2,1,4
1764,36-50,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,4
1765,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Call,Monthly,1,6,1,1
1766,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,2,0,4
1767,26-35,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,3,0,3
1768,18-25,Male,Tier 3,<20k,Domestic,Call,2-3 months,1,5,1,1
1769,36-50,Female,Tier 1,1L+,Domestic,Mobile App,3-6 months,1,1,0,4
1770,18-25,Prefer not to say,Tier 3,20k-50k,Domestic,Call,3-6 months,1,2,1,4
1771,36-50,Prefer not to say,Tier 3,20k-50k,Domestic,Agent,Monthly,0,6,1,1
1772,36-50,Prefer not to say,Tier 1,<20k,Domestic,Website,Monthly,0,3,0,3
1773,18-25,Prefer not to say,Tier 3,50k-1L,Domestic,Website,2-3 months,1,2,0,4
1774,50+,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,4
1775,36-50,Female,Tier 2,<20k,Commercial,Website,Monthly,0,5,1,1
1776,50+,Female,Tier 2,<20k,Domestic,Call,2-3 months,1,6,1,1
1777,26-35,Female,Tier 3,20k-50k,Commercial,Call,Monthly,1,6,1,1
1778,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,3
1779,50+,Male,Tier 2,50k-1L,Domestic,Agent,2-3 months,0,3,1,4
1780,50+,Female,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,4
1781,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Agent,2-3 months,0,5,1,1
1782,50+,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,0,2,0,3
1783,50+,Female,Tier 1,20k-50k,Domestic,Call,3-6 months,1,5,1,1
1784,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,3,0,2
1785,36-50,Female,Tier 1,<20k,Domestic,Mobile App,Monthly,1,2,0,4
1786,50+,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,0,1,0,4
1787,50+,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,3,0,2
1788,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,0,2,0,5
1789,18-25,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,2
1790,26-35,Female,Tier 1,20k-50k,Domestic,Call,Monthly,1,5,1,1
1791,18-25,Female,Tier 2,50k-1L,Domestic,Agent,2-3 months,1,6,1,1
1792,26-35,Prefer not to say,Tier 3,<20k,Domestic,Call,Monthly,1,5,1,2
1793,36-50,Female,Tier 3,50k-1L,Domestic,Mobile App,Monthly,1,1,0,4
1794,36-50,Male,Tier 1,20k-50k,Commercial,Mobile App,3-6 months,1,2,0,3
1795,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,5
1796,26-35,Female,Tier 3,1L+,Domestic,Website,2-3 months,0,4,1,2
1797,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Agent,Monthly,1,4,1,1
1798,26-35,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
1799,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,3,0,3
1800,18-25,Prefer not to say,Tier 2,<20k,Domestic,Agent,3-6 months,1,5,1,1
1801,36-50,Male,Tier 3,<20k,Domestic,Agent,Monthly,0,6,1,1
1802,18-25,Male,Tier 2,20k-50k,Domestic,Agent,Monthly,1,4,1,3
1803,36-50,Prefer not to say,Tier 1,1L+,Domestic,Agent,2-3 months,1,3,1,2
1804,50+,Female,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
1805,18-25,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,Monthly,0,1,0,5
1806,36-50,Male,Tier 1,<20k,Domestic,Mobile App,3-6 months,0,1,0,5
1807,50+,Prefer not to say,Tier 2,50k-1L,Commercial,Mobile App,Monthly,0,1,0,5
1808,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,5
1809,50+,Male,Tier 1,50k-1L,Domestic,Call,3-6 months,1,4,1,1
1810,26-35,Prefer not to say,Tier 1,<20k,Domestic,Mobile App,Monthly,1,2,0,4
1811,26-35,Prefer not to say,Tier 3,50k-1L,Commercial,Mobile App,3-6 months,1,3,0,2
1812,18-25,Female,Tier 3,1L+,Domestic,Mobile App,Monthly,1,2,0,5
1813,36-50,Female,Tier 3,50k-1L,Domestic,Mobile App,Monthly,1,3,0,2
1814,18-25,Male,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,3,0,3
1815,50+,Male,Tier 2,1L+,Domestic,Agent,3-6 months,0,5,1,1
1816,36-50,Male,Tier 3,<20k,Domestic,Agent,Monthly,1,5,1,1
1817,26-35,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,2,0,4
1818,36-50,Male,Tier 2,50k-1L,Commercial,Call,3-6 months,1,6,1,1
1819,26-35,Male,Tier 3,<20k,Domestic,Mobile App,2-3 months,1,1,0,5
1820,36-50,Male,Tier 1,20k-50k,Domestic,Call,2-3 months,1,4,1,2
1821,36-50,Female,Tier 2,<20k,Domestic,Mobile App,3-6 months,0,2,0,5
1822,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,2,0,3
1823,50+,Male,Tier 1,20k-50k,Commercial,Agent,2-3 months,0,3,1,4
1824,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,3
1825,18-25,Male,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,1,0,4
1826,18-25,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,4
1827,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,5
1828,50+,Female,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
1829,26-35,Male,Tier 1,50k-1L,Commercial,Agent,Monthly,1,4,1,2
1830,18-25,Prefer not to say,Tier 3,<20k,Commercial,Call,2-3 months,0,3,1,4
1831,26-35,Female,Tier 2,50k-1L,Domestic,Call,2-3 months,1,3,1,3
1832,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,3,0,2
